payment_date,customer_id,amount,running_total
2007-03-20 07:54:43.996577,265,8.99,39.92
2007-03-21 00:00:42.996577,265,4.99,44.91
2007-03-21 14:20:04.996577,265,6.99,51.9
2007-03-21 14:31:53.996577,265,6.99,58.89
2007-03-22 04:28:25.996577,265,2.99,61.88
2007-04-06 14:09:53.996577,265,2.99,64.87
2007-04-08 05:56:31.996577,265,0.99,65.86
2007-04-08 15:07:31.996577,265,2.99,68.85
2007-04-09 01:03:58.996577,265,7.99,76.84
2007-04-09 19:02:35.996577,265,4.99,81.83
2007-04-10 09:01:18.996577,265,9.99,91.82
2007-04-11 03:09:35.996577,265,4.99,96.81
2007-04-11 20:00:17.996577,265,4.99,101.8
2007-04-12 03:35:05.996577,265,5.99,107.79
2007-04-12 21:07:29.996577,265,6.99,114.78
2007-04-27 15:14:33.996577,265,1.99,116.77
2007-04-28 02:30:39.996577,265,2.99,119.76
2007-04-29 00:11:21.996577,265,5.99,125.75
2007-04-29 07:26:29.996577,265,2.99,128.74
2007-04-29 14:07:55.996577,265,0.99,129.73
2007-04-30 19:21:11.996577,265,2.99,132.72
2007-02-15 06:44:32.996577,266,5.99,5.99
2007-02-17 14:32:12.996577,266,4.99,10.98
2007-02-20 08:24:38.996577,266,4.99,15.97
2007-02-20 12:07:07.996577,266,4.99,20.96
2007-03-01 18:28:07.996577,266,4.99,25.95
2007-03-02 00:23:00.996577,266,5.99,31.94
2007-03-02 11:34:37.996577,266,5.99,37.93
2007-03-02 14:43:33.996577,266,4.99,42.92
2007-03-17 02:54:08.996577,266,0.99,43.91
2007-03-17 06:39:36.996577,266,0.99,44.9
2007-03-18 02:35:46.996577,266,4.99,49.89
2007-03-18 06:54:39.996577,266,0.99,50.88
2007-03-18 08:05:56.996577,266,6.99,57.87
2007-03-18 19:38:04.996577,266,4.99,62.86
2007-03-19 23:25:10.996577,266,8.99,71.85
2007-03-20 02:38:52.996577,266,6.99,78.84
2007-03-20 21:58:16.996577,266,1.99,80.83
2007-03-21 12:27:34.996577,266,2.99,83.82
2007-03-22 02:08:22.996577,266,0.99,84.81
2007-03-22 14:14:46.996577,266,2.99,87.8
2007-03-22 19:34:26.996577,266,4.99,92.79
2007-04-06 02:51:02.996577,266,0.99,93.78
2007-04-09 16:44:34.996577,266,5.99,99.77
2007-04-10 02:27:06.996577,266,4.99,104.76
2007-04-29 07:32:43.996577,266,2.99,107.75
2007-04-30 07:26:50.996577,266,5.99,113.74
2007-02-15 04:44:02.996577,267,4.99,4.99
2007-02-15 11:17:28.996577,267,4.99,9.98
2007-02-18 04:31:53.996577,267,2.99,12.97
2007-02-19 03:08:32.996577,267,7.99,20.96
2007-02-19 03:24:53.996577,267,6.99,27.95
2007-02-19 11:57:54.996577,267,2.99,30.94
2007-02-19 15:24:25.996577,267,4.99,35.93
2007-02-19 23:35:42.996577,267,1.99,37.92
2007-02-20 14:28:45.996577,267,0.99,38.91
2007-03-01 03:44:13.996577,267,2.99,41.9
2007-03-02 16:42:38.996577,267,0.99,42.89
2007-03-17 05:12:48.996577,267,6.99,49.88
2007-03-18 04:55:17.996577,267,4.99,54.87
2007-03-19 05:29:01.996577,267,4.99,59.86
2007-03-19 14:46:50.996577,267,9.99,69.85
2007-03-21 00:12:06.996577,267,5.99,75.84
2007-03-22 07:22:38.996577,267,3.99,79.83
2007-03-22 15:04:13.996577,267,3.99,83.82
2007-03-23 11:43:13.996577,267,0.99,84.81
2007-03-23 15:59:06.996577,267,3.99,88.8
2007-04-06 14:00:11.996577,267,2.99,91.79
2007-04-09 15:40:01.996577,267,6.99,98.78
2007-04-11 03:16:08.996577,267,0.99,99.77
2007-04-12 11:27:42.996577,267,3.99,103.76
2007-04-28 21:15:32.996577,267,4.99,108.75
2007-04-29 10:19:50.996577,267,1.99,110.74
2007-04-30 05:47:10.996577,267,3.99,114.73
2007-04-30 09:42:18.996577,267,2.99,117.72
2007-04-30 15:21:47.996577,267,6.99,124.71
2007-04-30 17:37:22.996577,267,4.99,129.7
2007-04-30 18:47:19.996577,267,4.99,134.69
2007-05-14 13:44:29.996577,267,7.98,142.67
2007-05-14 13:44:29.996577,267,0.00,142.67
2007-03-02 20:05:12.996577,268,7.99,7.99
2007-03-17 11:16:54.996577,268,6.99,14.98
2007-03-17 17:39:00.996577,268,2.99,17.97
2007-03-18 18:39:05.996577,268,4.99,22.96
2007-03-20 13:46:46.996577,268,5.99,28.95
2007-03-21 04:06:31.996577,268,4.99,33.94
2007-03-21 08:13:19.996577,268,4.99,38.93
2007-03-22 02:00:31.996577,268,0.99,39.92
2007-03-22 14:18:20.996577,268,2.99,42.91
2007-04-06 07:25:09.996577,268,4.99,47.9
2007-04-08 06:46:47.996577,268,4.99,52.89
2007-04-09 01:43:11.996577,268,7.99,60.88
2007-04-10 06:46:48.996577,268,2.99,63.87
2007-04-10 13:01:26.996577,268,2.99,66.86
2007-04-10 18:20:43.996577,268,6.99,73.85
2007-04-11 06:18:19.996577,268,3.99,77.84
2007-04-12 00:51:12.996577,268,1.99,79.83
2007-04-30 00:58:33.996577,268,2.99,82.82
2007-04-30 17:22:41.996577,268,1.99,84.81
2007-04-30 20:01:27.996577,268,7.99,92.8
2007-04-30 23:40:19.996577,268,3.99,96.79
2007-03-01 11:40:37.996577,269,2.99,2.99
2007-03-02 00:21:32.996577,269,4.99,7.98
2007-03-02 03:40:48.996577,269,4.99,12.97
2007-03-17 14:33:54.996577,269,3.99,16.96
2007-03-18 05:43:45.996577,269,4.99,21.95
2007-03-19 11:10:54.996577,269,5.99,27.94
2007-03-20 09:53:14.996577,269,2.99,30.93
2007-03-21 04:49:17.996577,269,4.99,35.92
2007-03-21 19:12:45.996577,269,6.99,42.91
2007-03-23 12:23:05.996577,269,2.99,45.9
2007-04-07 05:48:55.996577,269,9.99,55.89
2007-04-08 15:25:56.996577,269,0.99,56.88
2007-04-08 18:04:43.996577,269,6.99,63.87
2007-04-11 22:53:30.996577,269,2.99,66.86
2007-04-12 07:44:50.996577,269,5.99,72.85
2007-04-12 15:50:32.996577,269,4.99,77.84
2007-04-27 01:31:35.996577,269,4.99,82.83
2007-04-27 20:04:35.996577,269,6.99,89.82
2007-04-28 12:36:12.996577,269,2.99,92.81
2007-05-14 13:44:29.996577,269,3.98,96.79
2007-05-14 13:44:29.996577,269,0.00,96.79
2007-03-01 08:01:19.996577,270,7.99,7.99
2007-03-01 12:16:48.996577,270,5.99,13.98
2007-03-01 14:37:18.996577,270,4.99,18.97
2007-03-02 17:07:38.996577,270,2.99,21.96
2007-03-17 10:25:14.996577,270,0.99,22.95
2007-03-17 11:40:46.996577,270,2.99,25.94
2007-03-17 14:36:43.996577,270,2.99,28.93
2007-03-18 00:30:06.996577,270,2.99,31.92
2007-03-18 09:18:33.996577,270,2.99,34.91
2007-03-20 16:12:22.996577,270,1.99,36.9
2007-03-21 16:38:17.996577,270,0.99,37.89
2007-03-23 05:38:48.996577,270,6.99,44.88
2007-04-05 22:39:54.996577,270,3.99,48.87
2007-04-06 21:56:50.996577,270,9.99,58.86
2007-04-10 00:47:54.996577,270,0.99,59.85
2007-04-12 02:33:42.996577,270,4.99,64.84
2007-04-29 03:26:09.996577,270,2.99,67.83
2007-04-29 12:16:46.996577,270,3.99,71.82
2007-04-30 18:11:44.996577,270,3.99,75.81
2007-03-01 02:53:13.996577,271,4.99,4.99
2007-03-01 12:52:24.996577,271,3.99,8.98
2007-03-02 18:33:42.996577,271,2.99,11.97
2007-03-18 01:18:20.996577,271,4.99,16.96
2007-03-21 03:35:38.996577,271,0.99,17.95
2007-03-21 07:36:55.996577,271,4.99,22.94
2007-03-22 16:17:08.996577,271,2.99,25.93
2007-04-06 05:40:52.996577,271,1.99,27.92
2007-04-08 02:46:13.996577,271,2.99,30.91
2007-04-10 17:38:23.996577,271,1.99,32.9
2007-04-10 20:05:19.996577,271,2.99,35.89
2007-04-11 00:45:13.996577,271,2.99,38.88
2007-04-27 22:52:40.996577,271,3.99,42.87
2007-04-29 11:02:24.996577,271,0.99,43.86
2007-04-30 10:16:20.996577,271,4.99,48.85
2007-04-30 20:40:09.996577,271,7.99,56.84
2007-03-01 17:58:47.996577,272,2.99,2.99
2007-03-02 03:31:31.996577,272,2.99,5.98
2007-03-17 01:31:22.996577,272,8.99,14.97
2007-03-17 13:00:22.996577,272,0.99,15.96
2007-03-17 17:37:38.996577,272,6.99,22.95
2007-03-19 16:18:29.996577,272,2.99,25.94
2007-03-20 14:36:21.996577,272,2.99,28.93
2007-04-09 02:12:41.996577,272,3.99,32.92
2007-04-09 07:21:35.996577,272,2.99,35.91
2007-04-27 11:18:43.996577,272,7.99,43.9
2007-04-28 00:37:38.996577,272,2.99,46.89
2007-04-28 23:10:22.996577,272,7.99,54.88
2007-04-30 08:54:45.996577,272,10.99,65.87
2007-03-01 01:43:00.996577,273,8.99,8.99
2007-03-01 18:37:50.996577,273,3.99,12.98
2007-03-01 19:07:58.996577,273,6.99,19.97
2007-03-02 13:03:29.996577,273,4.99,24.96
2007-03-16 21:58:19.996577,273,4.99,29.95
2007-03-18 18:37:45.996577,273,0.99,30.94
2007-03-20 09:11:08.996577,273,4.99,35.93
2007-03-20 16:33:38.996577,273,5.99,41.92
2007-03-20 22:42:58.996577,273,4.99,46.91
2007-03-21 14:39:16.996577,273,2.99,49.9
2007-03-22 03:20:08.996577,273,2.99,52.89
2007-03-22 20:28:17.996577,273,2.99,55.88
2007-03-23 11:18:26.996577,273,6.99,62.87
2007-04-06 01:14:39.996577,273,2.99,65.86
2007-04-08 20:58:25.996577,273,5.99,71.85
2007-04-09 12:24:11.996577,273,7.99,79.84
2007-04-09 19:56:33.996577,273,7.99,87.83
2007-04-10 03:35:11.996577,273,2.99,90.82
2007-04-12 05:48:01.996577,273,8.99,99.81
2007-04-12 08:16:24.996577,273,1.99,101.8
2007-04-12 11:12:30.996577,273,2.99,104.79
2007-04-12 12:03:28.996577,273,5.99,110.78
2007-04-29 06:10:51.996577,273,2.99,113.77
2007-04-30 05:40:16.996577,273,3.99,117.76
2007-04-30 07:12:09.996577,273,0.99,118.75
2007-04-30 10:42:14.996577,273,4.99,123.74
2007-04-30 13:54:34.996577,273,5.99,129.73
2007-04-30 18:17:07.996577,273,0.99,130.72
2007-03-01 20:07:03.996577,274,1.99,1.99
2007-03-01 22:35:03.996577,274,0.99,2.98
2007-03-02 05:07:10.996577,274,3.99,6.97
2007-03-02 16:17:05.996577,274,2.99,9.96
2007-03-18 04:55:31.996577,274,3.99,13.95
2007-03-19 09:34:17.996577,274,2.99,16.94
2007-03-19 10:33:30.996577,274,8.99,25.93
2007-03-20 02:27:07.996577,274,8.99,34.92
2007-03-20 19:10:38.996577,274,0.99,35.91
2007-03-20 21:14:24.996577,274,7.99,43.9
2007-03-21 01:26:28.996577,274,7.99,51.89
2007-03-21 08:43:39.996577,274,4.99,56.88
2007-03-22 12:14:50.996577,274,2.99,59.87
2007-03-22 16:52:42.996577,274,2.99,62.86
2007-03-22 19:00:04.996577,274,2.99,65.85
2007-03-23 13:30:20.996577,274,3.99,69.84
2007-04-05 23:53:04.996577,274,5.99,75.83
2007-04-07 07:00:38.996577,274,2.99,78.82
2007-04-08 04:37:35.996577,274,2.99,81.81
2007-04-11 20:46:46.996577,274,3.99,85.8
2007-04-28 23:33:42.996577,274,0.99,86.79
2007-04-29 05:03:11.996577,274,5.99,92.78
2007-04-29 08:29:14.996577,274,7.99,100.77
2007-04-30 05:08:11.996577,274,4.99,105.76
2007-04-30 16:15:16.996577,274,4.99,110.75
2007-04-30 17:49:15.996577,274,4.99,115.74
2007-05-14 13:44:29.996577,274,0.99,116.73
2007-03-01 08:39:51.996577,275,6.99,6.99
2007-03-02 14:19:21.996577,275,1.99,8.98
2007-03-17 02:12:03.996577,275,4.99,13.97
2007-03-18 14:34:57.996577,275,5.99,19.96
2007-03-18 15:30:47.996577,275,1.99,21.95
2007-03-19 07:22:23.996577,275,3.99,25.94
2007-03-20 13:23:35.996577,275,2.99,28.93
2007-03-20 13:32:35.996577,275,1.99,30.92
2007-03-20 14:35:34.996577,275,0.99,31.91
2007-03-20 21:05:06.996577,275,0.99,32.9
2007-03-21 02:00:29.996577,275,5.99,38.89
2007-03-21 05:41:49.996577,275,2.99,41.88
2007-03-21 12:12:25.996577,275,5.99,47.87
2007-03-21 20:41:11.996577,275,4.99,52.86
2007-03-22 17:08:10.996577,275,2.99,55.85
2007-03-23 00:58:49.996577,275,3.99,59.84
2007-04-07 19:42:45.996577,275,0.99,60.83
2007-04-08 07:08:28.996577,275,0.99,61.82
2007-04-08 19:54:37.996577,275,9.99,71.81
2007-04-11 16:22:35.996577,275,5.99,77.8
2007-04-12 18:18:42.996577,275,0.99,78.79
2007-04-27 20:40:02.996577,275,2.99,81.78
2007-04-27 22:02:23.996577,275,4.99,86.77
2007-04-29 17:31:41.996577,275,2.99,89.76
2007-04-30 12:59:57.996577,275,2.99,92.75
2007-03-01 16:38:19.996577,276,0.99,0.99
2007-03-01 19:00:53.996577,276,2.99,3.98
2007-03-02 06:05:10.996577,276,2.99,6.97
2007-03-17 03:04:57.996577,276,4.99,11.96
2007-03-17 15:56:27.996577,276,3.99,15.95
2007-03-17 23:45:58.996577,276,5.99,21.94
2007-03-18 02:27:28.996577,276,4.99,26.93
2007-03-18 17:01:46.996577,276,4.99,31.92
2007-03-20 18:34:31.996577,276,4.99,36.91
2007-03-23 09:33:43.996577,276,2.99,39.9
2007-03-23 11:44:41.996577,276,3.99,43.89
2007-03-23 16:36:45.996577,276,4.99,48.88
2007-04-06 09:19:54.996577,276,2.99,51.87
2007-04-08 10:44:03.996577,276,0.99,52.86
2007-04-09 08:47:06.996577,276,4.99,57.85
2007-04-09 11:53:44.996577,276,4.99,62.84
2007-04-27 10:28:45.996577,276,5.99,68.83
2007-04-28 07:38:32.996577,276,2.99,71.82
2007-04-30 06:09:05.996577,276,0.99,72.81
2007-04-30 06:31:05.996577,276,1.99,74.8
2007-04-30 07:16:46.996577,276,4.99,79.79
2007-04-30 12:06:43.996577,276,8.99,88.78
2007-04-30 20:49:12.996577,276,5.99,94.77
2007-03-02 05:50:09.996577,277,3.99,3.99
2007-03-02 08:36:20.996577,277,4.99,8.98
2007-03-17 00:06:45.996577,277,0.99,9.97
2007-03-17 22:42:17.996577,277,3.99,13.96
2007-03-18 09:51:19.996577,277,5.99,19.95
2007-03-19 10:22:15.996577,277,4.99,24.94
2007-03-20 01:27:08.996577,277,4.99,29.93
2007-03-20 08:09:35.996577,277,4.99,34.92
2007-03-21 03:24:57.996577,277,4.99,39.91
2007-03-21 21:21:27.996577,277,4.99,44.9
2007-03-22 06:52:58.996577,277,10.99,55.89
2007-03-22 19:34:16.996577,277,5.99,61.88
2007-04-06 10:24:01.996577,277,5.99,67.87
2007-04-06 17:40:09.996577,277,2.99,70.86
2007-04-07 14:15:36.996577,277,4.99,75.85
2007-04-08 23:14:07.996577,277,5.99,81.84
2007-04-10 16:42:48.996577,277,0.99,82.83
2007-04-10 19:27:21.996577,277,2.99,85.82
2007-04-11 23:30:24.996577,277,2.99,88.81
2007-04-12 00:45:26.996577,277,5.99,94.8
2007-04-27 15:40:13.996577,277,4.99,99.79
2007-04-29 05:10:02.996577,277,2.99,102.78
2007-04-30 05:00:02.996577,277,4.99,107.77
2007-04-30 12:49:25.996577,277,0.99,108.76
2007-03-01 14:40:06.996577,278,2.99,2.99
2007-03-01 17:50:14.996577,278,2.99,5.98
2007-03-01 22:19:26.996577,278,3.99,9.97
2007-03-02 06:31:46.996577,278,5.99,15.96
2007-03-16 22:58:30.996577,278,0.99,16.95
2007-03-18 22:36:24.996577,278,0.99,17.94
2007-03-20 14:28:22.996577,278,0.99,18.93
2007-03-20 17:30:42.996577,278,0.99,19.92
2007-03-21 04:49:50.996577,278,2.99,22.91
2007-03-21 23:17:36.996577,278,0.99,23.9
2007-03-22 06:05:50.996577,278,4.99,28.89
2007-03-23 19:59:11.996577,278,4.99,33.88
2007-04-06 12:00:03.996577,278,2.99,36.87
2007-04-07 21:03:50.996577,278,4.99,41.86
2007-04-08 17:38:25.996577,278,8.99,50.85
2007-04-12 18:40:32.996577,278,4.99,55.84
2007-04-27 08:48:53.996577,278,0.99,56.83
2007-04-28 07:15:09.996577,278,0.99,57.82
2007-04-28 22:20:19.996577,278,5.99,63.81
2007-04-30 01:49:31.996577,278,4.99,68.8
2007-04-30 20:24:39.996577,278,2.99,71.79
2007-03-02 12:04:08.996577,279,6.99,6.99
2007-03-16 22:23:00.996577,279,2.99,9.98
2007-03-17 05:47:55.996577,279,4.99,14.97
2007-03-19 03:48:51.996577,279,2.99,17.96
2007-03-19 04:24:18.996577,279,4.99,22.95
2007-03-19 09:34:42.996577,279,7.99,30.94
2007-03-19 14:43:07.996577,279,2.99,33.93
2007-03-20 04:15:37.996577,279,4.99,38.92
2007-03-21 02:27:52.996577,279,2.99,41.91
2007-03-21 19:56:09.996577,279,3.99,45.9
2007-03-21 22:29:22.996577,279,5.99,51.89
2007-03-21 22:58:05.996577,279,4.99,56.88
2007-03-23 04:07:32.996577,279,6.99,63.87
2007-03-23 05:18:53.996577,279,2.99,66.86
2007-04-07 23:02:51.996577,279,4.99,71.85
2007-04-08 22:50:28.996577,279,7.99,79.84
2007-04-09 11:58:10.996577,279,2.99,82.83
2007-04-09 16:43:58.996577,279,9.99,92.82
2007-04-11 09:16:47.996577,279,0.99,93.81
2007-04-28 11:34:16.996577,279,2.99,96.8
2007-04-29 09:54:20.996577,279,3.99,100.79
2007-04-30 10:15:23.996577,279,5.99,106.78
2007-04-30 22:10:59.996577,279,2.99,109.77
2007-05-14 13:44:29.996577,279,4.99,114.76
2007-03-01 22:17:59.996577,280,9.99,9.99
2007-03-02 16:29:51.996577,280,4.99,14.98
2007-03-16 22:24:54.996577,280,2.99,17.97
2007-03-17 19:25:53.996577,280,4.99,22.96
2007-03-19 00:34:03.996577,280,5.99,28.95
2007-03-19 14:41:15.996577,280,9.99,38.94
2007-03-19 18:09:03.996577,280,4.99,43.93
2007-03-20 06:54:00.996577,280,4.99,48.92
2007-03-22 08:04:26.996577,280,2.99,51.91
2007-03-22 18:26:41.996577,280,4.99,56.9
2007-03-23 03:16:38.996577,280,5.99,62.89
2007-03-23 17:38:05.996577,280,5.99,68.88
2007-04-08 06:16:38.996577,280,4.99,73.87
2007-04-12 18:00:40.996577,280,0.99,74.86
2007-04-27 02:29:34.996577,280,4.99,79.85
2007-04-28 09:40:38.996577,280,0.99,80.84
2007-04-29 02:13:18.996577,280,0.99,81.83
2007-04-29 03:39:26.996577,280,0.99,82.82
2007-04-29 10:03:49.996577,280,7.99,90.81
2007-04-29 15:13:21.996577,280,6.99,97.8
2007-04-29 17:26:50.996577,280,3.99,101.79
2007-04-29 23:59:51.996577,280,0.99,102.78
2007-04-30 07:17:52.996577,280,0.99,103.77
2007-03-20 06:03:08.996577,281,2.99,2.99
2007-03-21 02:09:06.996577,281,1.99,4.98
2007-04-08 05:43:40.996577,281,0.99,5.97
2007-04-08 17:34:00.996577,281,6.99,12.96
2007-04-09 18:49:36.996577,281,5.99,18.95
2007-04-12 16:56:38.996577,281,0.99,19.94
2007-04-27 01:32:03.996577,281,2.99,22.93
2007-04-27 19:41:54.996577,281,3.99,26.92
2007-04-28 18:23:47.996577,281,0.99,27.91
2007-04-28 20:33:50.996577,281,4.99,32.9
2007-03-02 11:15:56.996577,282,2.99,2.99
2007-03-19 16:26:19.996577,282,2.99,5.98
2007-03-20 09:29:03.996577,282,2.99,8.97
2007-03-23 02:44:07.996577,282,4.99,13.96
2007-04-06 07:37:45.996577,282,2.99,16.95
2007-04-06 17:12:09.996577,282,2.99,19.94
2007-04-07 17:58:46.996577,282,2.99,22.93
2007-04-07 20:25:19.996577,282,4.99,27.92
2007-04-09 05:34:44.996577,282,0.99,28.91
2007-04-09 14:46:10.996577,282,8.99,37.9
2007-04-10 20:22:08.996577,282,6.99,44.89
2007-04-27 16:00:46.996577,282,2.99,47.88
2007-04-27 19:54:43.996577,282,3.99,51.87
2007-04-28 22:24:27.996577,282,6.99,58.86
2007-04-28 23:55:48.996577,282,4.99,63.85
2007-04-29 06:54:30.996577,282,1.99,65.84
2007-04-29 17:25:27.996577,282,0.99,66.83
2007-04-30 02:37:39.996577,282,1.99,68.82
2007-04-30 04:29:18.996577,282,9.99,78.81
2007-05-14 13:44:29.996577,282,0.99,79.8
2007-03-17 03:05:05.996577,283,0.99,0.99
2007-03-17 11:46:55.996577,283,2.99,3.98
2007-03-17 16:08:30.996577,283,0.99,4.97
2007-03-18 03:36:29.996577,283,6.99,11.96
2007-03-19 14:36:59.996577,283,2.99,14.95
2007-03-23 13:58:07.996577,283,2.99,17.94
2007-04-06 00:00:53.996577,283,4.99,22.93
2007-04-06 01:40:23.996577,283,6.99,29.92
2007-04-06 03:03:38.996577,283,4.99,34.91
2007-04-06 07:30:22.996577,283,0.99,35.9
2007-04-08 09:06:54.996577,283,2.99,38.89
2007-04-08 17:56:16.996577,283,1.99,40.88
2007-04-10 23:26:19.996577,283,2.99,43.87
2007-04-11 03:31:29.996577,283,0.99,44.86
2007-04-11 16:18:35.996577,283,1.99,46.85
2007-04-11 16:58:18.996577,283,0.99,47.84
2007-04-12 17:02:11.996577,283,4.99,52.83
2007-04-27 18:52:57.996577,283,0.99,53.82
2007-04-28 06:42:38.996577,283,0.99,54.81
2007-04-30 01:12:36.996577,283,2.99,57.8
2007-04-30 13:23:48.996577,283,2.99,60.79
2007-04-30 16:59:03.996577,283,4.99,65.78
2007-04-30 21:41:19.996577,283,2.99,68.77
2007-03-01 05:37:12.996577,284,7.99,7.99
2007-03-01 10:49:39.996577,284,4.99,12.98
2007-03-17 23:12:56.996577,284,3.99,16.97
2007-03-20 18:51:13.996577,284,5.99,22.96
2007-03-21 17:46:27.996577,284,4.99,27.95
2007-03-21 21:22:28.996577,284,4.99,32.94
2007-03-22 03:40:50.996577,284,4.99,37.93
2007-03-22 11:47:45.996577,284,3.99,41.92
2007-04-06 02:01:49.996577,284,0.99,42.91
2007-04-07 03:38:34.996577,284,2.99,45.9
2007-04-08 13:07:48.996577,284,7.99,53.89
2007-04-08 20:44:44.996577,284,7.99,61.88
2007-04-09 07:26:22.996577,284,6.99,68.87
2007-04-11 14:44:16.996577,284,5.99,74.86
2007-04-26 23:22:07.996577,284,2.99,77.85
2007-04-27 06:05:00.996577,284,6.99,84.84
2007-04-27 17:16:58.996577,284,4.99,89.83
2007-04-28 03:01:41.996577,284,8.99,98.82
2007-04-29 23:08:02.996577,284,2.99,101.81
2007-04-30 09:02:34.996577,284,0.99,102.8
2007-05-14 13:44:29.996577,284,0.00,108.78
2007-05-14 13:44:29.996577,284,5.98,108.78
2007-03-01 09:11:38.996577,285,5.99,5.99
2007-03-01 14:01:45.996577,285,2.99,8.98
2007-03-01 14:13:23.996577,285,4.99,13.97
2007-03-17 18:29:38.996577,285,8.99,22.96
2007-03-18 09:21:38.996577,285,0.99,23.95
2007-03-18 09:31:30.996577,285,0.99,24.94
2007-03-18 18:26:05.996577,285,9.99,34.93
2007-03-19 09:30:29.996577,285,7.99,42.92
2007-03-22 16:32:23.996577,285,0.99,43.91
2007-03-23 00:35:07.996577,285,4.99,48.9
2007-04-06 22:54:31.996577,285,6.99,55.89
2007-04-09 05:32:30.996577,285,2.99,58.88
2007-04-10 07:20:39.996577,285,9.99,68.87
2007-04-11 00:20:54.996577,285,0.99,69.86
2007-04-11 03:41:15.996577,285,3.99,73.85
2007-04-11 04:23:08.996577,285,4.99,78.84
2007-04-11 17:48:42.996577,285,4.99,83.83
2007-04-12 09:08:05.996577,285,0.99,84.82
2007-04-27 07:48:26.996577,285,6.99,91.81
2007-04-27 16:55:05.996577,285,9.99,101.8
2007-04-28 04:14:54.996577,285,9.99,111.79
2007-04-28 19:24:44.996577,285,4.99,116.78
2007-04-29 06:53:13.996577,285,0.99,117.77
2007-03-17 04:17:25.996577,286,0.99,0.99
2007-03-18 14:55:34.996577,286,0.99,1.98
2007-03-18 17:27:01.996577,286,0.99,2.97
2007-03-20 05:46:01.996577,286,5.99,8.96
2007-03-20 17:26:49.996577,286,4.99,13.95
2007-03-22 03:02:48.996577,286,0.99,14.94
2007-03-23 05:56:48.996577,286,4.99,19.93
2007-04-06 03:07:16.996577,286,4.99,24.92
2007-04-06 08:22:38.996577,286,3.99,28.91
2007-04-07 12:07:27.996577,286,6.99,35.9
2007-04-07 22:28:09.996577,286,9.99,45.89
2007-04-08 10:25:54.996577,286,4.99,50.88
2007-04-08 18:49:57.996577,286,2.99,53.87
2007-04-10 13:11:20.996577,286,4.99,58.86
2007-04-12 06:48:49.996577,286,2.99,61.85
2007-04-27 09:17:16.996577,286,2.99,64.84
2007-04-27 11:18:22.996577,286,2.99,67.83
2007-04-27 13:34:31.996577,286,0.99,68.82
2007-04-27 15:39:08.996577,286,2.99,71.81
2007-04-28 03:07:35.996577,286,6.99,78.8
2007-04-29 04:48:44.996577,286,0.99,79.79
2007-04-30 09:47:47.996577,286,3.99,83.78
2007-04-30 13:44:04.996577,286,6.99,90.77
2007-04-30 19:22:46.996577,286,5.99,96.76
2007-03-01 12:05:17.996577,287,2.99,2.99
2007-03-01 20:54:36.996577,287,4.99,7.98
2007-03-02 06:46:04.996577,287,4.99,12.97
2007-03-17 06:09:21.996577,287,4.99,17.96
2007-03-19 00:58:50.996577,287,2.99,20.95
2007-03-21 19:56:44.996577,287,6.99,27.94
2007-03-22 09:34:00.996577,287,1.99,29.93
2007-03-22 09:46:25.996577,287,4.99,34.92
2007-03-22 11:24:55.996577,287,0.99,35.91
2007-03-23 05:33:41.996577,287,2.99,38.9
2007-04-08 17:59:28.996577,287,4.99,43.89
2007-04-09 15:57:27.996577,287,1.99,45.88
2007-04-10 03:01:39.996577,287,3.99,49.87
2007-04-10 11:14:02.996577,287,0.99,50.86
2007-04-11 20:19:51.996577,287,3.99,54.85
2007-04-11 21:02:28.996577,287,2.99,57.84
2007-04-27 14:48:06.996577,287,2.99,60.83
2007-04-28 05:33:08.996577,287,2.99,63.82
2007-04-30 03:19:58.996577,287,6.99,70.81
2007-04-30 06:52:19.996577,287,1.99,72.8
2007-04-30 17:02:17.996577,287,6.99,79.79
2007-05-14 13:44:29.996577,287,0.99,80.78
2007-03-02 00:59:41.996577,288,9.99,9.99
2007-03-17 15:43:23.996577,288,2.99,12.98
2007-03-17 22:18:09.996577,288,1.99,14.97
2007-03-19 14:08:54.996577,288,2.99,17.96
2007-03-19 14:34:04.996577,288,0.99,18.95
2007-03-19 19:36:25.996577,288,2.99,21.94
2007-03-20 23:31:56.996577,288,0.99,22.93
2007-03-21 21:49:49.996577,288,0.99,23.92
2007-03-22 08:49:21.996577,288,2.99,26.91
2007-03-22 11:09:59.996577,288,2.99,29.9
2007-04-06 20:35:59.996577,288,3.99,33.89
2007-04-08 09:35:32.996577,288,2.99,36.88
2007-04-08 13:06:28.996577,288,0.99,37.87
2007-04-11 21:07:31.996577,288,2.99,40.86
2007-04-12 02:28:08.996577,288,3.99,44.85
2007-04-28 04:06:46.996577,288,0.99,45.84
2007-04-28 08:11:28.996577,288,2.99,48.83
2007-04-30 07:24:34.996577,288,0.99,49.82
2007-04-30 19:47:52.996577,288,2.99,52.81
2007-03-01 02:33:30.996577,289,7.99,7.99
2007-03-17 23:02:46.996577,289,1.99,9.98
2007-03-17 23:34:36.996577,289,0.99,10.97
2007-03-18 13:21:01.996577,289,7.99,18.96
2007-03-19 12:02:36.996577,289,0.99,19.95
2007-03-19 13:52:07.996577,289,0.99,20.94
2007-03-19 15:22:38.996577,289,9.99,30.93
2007-03-19 18:31:48.996577,289,5.99,36.92
2007-03-20 14:10:31.996577,289,6.99,43.91
